time,open,high,low,close,tick_volume,spread,real_volume
2026-08-23 11:00:00+00:00,76001.51,76648.72,75940.58,76474.49,5560,1694,0
2026-08-23 12:00:00+00:00,76476.31,76632.25,76452.13,76533.74,4137,1694,0
2026-08-23 13:00:00+00:00,76533.74,76913.69,76524.89,76772.44,4739,1694,0
2026-08-23 14:00:00+00:00,76772.25,77385.03,76723.29,77292.69,6598,1694,0
2026-08-23 15:00:00+00:00,77286.74,77297.67,76988.36,77200.98,4224,1694,0
2026-08-23 16:00:00+00:00,77199.56,77756.18,77186.37,77478.9,8259,1694,0
2026-08-23 17:00:00+00:00,77478.93,77634.04,76784.04,77178.84,8567,1694,0
2026-08-23 18:00:00+00:00,77182.69,77326.98,76917.57,77148.85,6250,1694,0
2026-08-23 19:00:00+00:00,77148.84,77462.42,77148.84,77412.75,4307,1694,0
2026-08-23 20:00:00+00:00,77412.67,77437.45,77138.01,77174.35,4838,1694,0
2026-08-23 21:00:00+00:00,77171.57,77398.4,77100.88,77334.88,4334,1694,0
2026-08-23 22:00:00+00:00,77335.93,77477.78,77239.35,77333.67,3582,1694,0
2026-08-23 23:00:00+00:00,77331.93,77451.17,77191.51,77391.54,3302,1694,0
2026-08-24 00:00:00+00:00,77393.87,78038.99,77393.87,77828.11,8183,1694,0
2026-08-24 01:00:00+00:00,77827.87,77975.27,77552.41,77591.38,8441,1694,0
2026-08-24 02:00:00+00:00,77591.39,77822.02,77277.78,77722.64,6730,1694,0
2026-08-24 03:00:00+00:00,77723.11,77736.84,77148.92,77667.74,8499,1694,0
2026-08-24 04:00:00+00:00,77668.29,77710.27,76909.68,76912.29,8944,1694,0
2026-08-24 05:00:00+00:00,76909.71,77539.78,76865.75,77472.73,8999,1694,0
2026-08-24 06:00:00+00:00,77472.71,77523.27,76926.22,76929.97,7509,1694,0
2026-08-24 07:00:00+00:00,76931.05,77242.58,76660.73,76886.36,6494,1694,0
2026-08-24 08:00:00+00:00,76885.01,77223.46,76833.92,77143.85,7194,1694,0
2026-08-24 09:00:00+00:00,77147.68,77521.15,77057.01,77456.49,5950,1694,0
2026-08-24 10:00:00+00:00,77455.8,77779.11,77274.49,77301.67,5154,1694,0
2026-08-24 11:00:00+00:00,77303.65,77410.57,76828.62,77036.51,5393,1694,0
2026-08-24 12:00:00+00:00,77037.54,77584.32,77019.06,77542.61,4473,1694,0
2026-08-24 13:00:00+00:00,77542.88,78013.55,77525.54,77614.56,6102,1694,0
2026-08-24 14:00:00+00:00,77617.14,78591.68,77444.84,78430.7,10130,1694,0
2026-08-24 15:00:00+00:00,78424.27,79313.1,77968.03,79155.0,12182,1694,0
2026-08-24 16:00:00+00:00,79154.98,79421.46,77859.02,78584.13,19707,1694,0
2026-08-24 17:00:00+00:00,78584.75,79832.3,78583.28,79496.79,20087,1694,0
2026-08-24 18:00:00+00:00,79495.62,79990.99,78810.87,79082.45,17944,1694,0
2026-08-24 19:00:00+00:00,79086.73,79855.85,78881.41,79039.58,13664,1694,0
2026-08-24 20:00:00+00:00,79042.3,79189.06,78455.78,78748.02,15705,1694,0
2026-08-24 21:00:00+00:00,78750.38,79078.14,78705.31,78921.78,9771,1694,0
2026-08-24 22:00:00+00:00,78922.38,79106.7,78582.26,78739.86,8977,1694,0
2026-08-24 23:00:00+00:00,78742.45,78985.81,78541.84,78926.19,5528,1694,0
2026-08-25 00:00:00+00:00,78922.14,79039.15,78846.11,78976.41,3669,1694,0
2026-08-25 01:00:00+00:00,78977.09,78981.95,78688.95,78731.62,5167,1694,0
2026-08-25 02:00:00+00:00,78732.86,79000.5,78613.54,78983.74,4960,1694,0
2026-08-25 03:00:00+00:00,78983.13,79879.26,78707.08,79729.96,11038,1694,0
2026-08-25 04:00:00+00:00,79728.34,79972.22,79469.15,79822.95,11375,1694,0
2026-08-25 05:00:00+00:00,79822.87,81264.82,79730.6,80637.46,14725,1694,0
2026-08-25 06:00:00+00:00,80636.04,80942.15,80301.13,80472.32,9749,1694,0
2026-08-25 07:00:00+00:00,80472.36,80598.75,80139.67,80359.67,8045,1694,0
2026-08-25 08:00:00+00:00,80361.81,80810.74,80306.39,80723.56,6692,1694,0
2026-08-25 09:00:00+00:00,80721.02,80909.69,80401.28,80562.94,5273,1694,0
2026-08-25 10:00:00+00:00,80562.92,80802.12,79353.51,79693.44,7644,1694,0
2026-08-25 11:00:00+00:00,79693.19,80239.76,79606.13,79921.81,8121,1694,0
2026-08-25 12:00:00+00:00,79923.37,79946.63,78875.94,79179.86,8432,1694,0
2026-08-25 13:00:00+00:00,79181.89,79475.45,78982.13,79301.22,6385,1694,0
2026-08-25 14:00:00+00:00,79301.03,79448.91,79025.93,79110.68,6509,1694,0
2026-08-25 15:00:00+00:00,79111.42,79164.41,78630.56,78972.84,11052,1694,0
2026-08-25 16:00:00+00:00,78975.86,79216.51,78117.35,78640.84,17288,1694,0
2026-08-25 17:00:00+00:00,78640.85,79368.54,78523.15,79226.93,15895,1694,0
2026-08-25 18:00:00+00:00,79228.89,79522.15,79009.6,79491.23,11405,1694,0
2026-08-25 19:00:00+00:00,79493.72,79559.74,79058.77,79146.02,8578,1694,0
2026-08-25 20:00:00+00:00,79145.01,79250.63,78738.73,79228.13,7646,1694,0
2026-08-25 21:00:00+00:00,79228.1,79345.62,79036.91,79116.94,4914,1694,0
2026-08-25 22:00:00+00:00,79117.63,79223.43,78716.44,78917.04,6091,1694,0
2026-08-25 23:00:00+00:00,78920.57,78967.26,78163.3,78186.86,8573,1694,0
2026-08-26 00:00:00+00:00,78185.34,78654.17,77839.97,78557.48,8787,1694,0
2026-08-26 01:00:00+00:00,78557.47,78992.86,78557.47,78878.43,5339,1694,0
2026-08-26 02:00:00+00:00,78878.96,78964.5,78381.58,78526.27,6236,1694,0
2026-08-26 03:00:00+00:00,78527.37,78703.32,78299.49,78623.72,9923,1694,0
2026-08-26 04:00:00+00:00,78619.98,78949.43,78594.9,78804.73,6839,1694,0
2026-08-26 05:00:00+00:00,78803.98,79230.81,78737.36,79098.76,5156,1694,0
2026-08-26 06:00:00+00:00,79098.52,79173.75,78881.29,79075.63,3864,1694,0
2026-08-26 07:00:00+00:00,79071.3,79185.21,78776.28,78816.79,4610,1694,0
2026-08-26 08:00:00+00:00,78818.78,79126.78,78626.24,79078.46,5350,1694,0
2026-08-26 09:00:00+00:00,79078.51,79197.2,78800.54,78934.29,4379,1694,0
2026-08-26 10:00:00+00:00,78935.49,79084.73,78854.44,78916.73,4430,1694,0
2026-08-26 11:00:00+00:00,78916.73,79107.02,78592.85,78699.46,4982,1694,0
2026-08-26 12:00:00+00:00,78701.27,78869.41,78232.09,78435.53,5928,1694,0
2026-08-26 13:00:00+00:00,78437.35,78869.75,78284.97,78714.46,5015,1694,0
2026-08-26 14:00:00+00:00,78714.46,78774.47,78301.78,78474.05,5188,1694,0
2026-08-26 15:00:00+00:00,78474.04,78699.14,77934.92,78302.13,9514,1694,0
2026-08-26 16:00:00+00:00,78302.53,78545.74,77903.9,78438.16,12218,1694,0
2026-08-26 17:00:00+00:00,78437.76,78597.16,77758.08,77778.24,10348,1694,0
2026-08-26 18:00:00+00:00,77777.19,78157.27,77618.31,78002.86,8413,1694,0
2026-08-26 19:00:00+00:00,78002.71,78159.42,77847.19,77979.44,6993,1694,0
2026-08-26 20:00:00+00:00,77979.81,78600.01,77979.81,78433.52,6791,1694,0
2026-08-26 21:00:00+00:00,78434.48,78645.64,78271.04,78462.34,6242,1694,0
2026-08-26 22:00:00+00:00,78462.65,78562.56,78274.11,78465.11,6631,1694,0
2026-08-26 23:00:00+00:00,78464.56,78517.86,78184.14,78441.92,5902,1694,0
2026-08-27 00:00:00+00:00,78442.57,78836.03,78368.91,78715.45,7433,1694,0
2026-08-27 01:00:00+00:00,78715.66,78973.52,78544.41,78684.31,7905,1694,0
2026-08-27 02:00:00+00:00,78689.32,79160.64,78637.21,79016.61,6331,1694,0
2026-08-27 03:00:00+00:00,79016.75,79021.99,78682.77,78682.77,7264,1694,0
2026-08-27 04:00:00+00:00,78682.81,79012.64,78548.44,78892.05,7202,1694,0
2026-08-27 05:00:00+00:00,78890.27,78971.24,78696.88,78714.66,5351,1694,0
2026-08-27 06:00:00+00:00,78716.2,78981.66,78629.48,78823.44,4473,1694,0
2026-08-27 07:00:00+00:00,78825.06,78890.33,78678.29,78769.2,3353,1694,0
2026-08-27 08:00:00+00:00,78771.02,78920.64,78583.35,78904.95,3692,1694,0
2026-08-27 09:00:00+00:00,78904.89,78904.95,78597.34,78817.92,3959,1694,0
2026-08-27 10:00:00+00:00,78808.66,79088.19,78738.25,79072.45,3625,1694,0
2026-08-27 11:00:00+00:00,79072.17,80016.41,79036.69,79749.34,10186,1694,0
2026-08-27 12:00:00+00:00,79750.64,80521.84,79672.11,79984.63,9602,1694,0
2026-08-27 13:00:00+00:00,79984.21,80153.54,79339.42,79624.39,8332,1694,0
2026-08-27 14:00:00+00:00,79622.91,79767.39,79177.56,79469.06,6249,1694,0
2026-08-27 15:00:00+00:00,79469.44,79585.14,79250.39,79268.28,5382,1694,0
2026-08-27 16:00:00+00:00,79271.55,79562.36,78906.43,79524.87,11030,1694,0
2026-08-27 17:00:00+00:00,79524.62,80384.74,79344.15,80196.0,15059,1694,0
2026-08-27 18:00:00+00:00,80196.51,80792.05,80084.6,80295.52,12170,1694,0
2026-08-27 19:00:00+00:00,80290.55,80613.56,80175.38,80361.42,8628,1694,0
2026-08-27 20:00:00+00:00,80361.61,80843.42,80221.53,80433.29,7903,1694,0
2026-08-27 21:00:00+00:00,80432.07,80432.07,79737.53,80143.73,8430,1694,0
2026-08-27 22:00:00+00:00,80145.56,80284.49,79886.96,79897.98,5430,1694,0
2026-08-27 23:00:00+00:00,79898.83,80112.82,79867.52,80087.65,4697,1694,0
2026-08-28 00:00:00+00:00,80087.9,80179.13,79967.07,80174.49,3967,1694,0
2026-08-28 01:00:00+00:00,80174.96,80423.74,80138.2,80293.75,4570,1694,0
2026-08-28 02:00:00+00:00,80292.97,80385.66,80126.59,80239.81,3883,1694,0
2026-08-28 03:00:00+00:00,80241.81,80696.36,80139.84,80567.06,6034,1694,0
2026-08-28 04:00:00+00:00,80567.01,81445.37,80424.86,80490.32,10414,1694,0
2026-08-28 05:00:00+00:00,80490.02,80493.48,79716.81,79917.93,9424,1694,0
2026-08-28 06:00:00+00:00,79918.27,80044.16,79766.02,79804.18,4839,1694,0
2026-08-28 07:00:00+00:00,79803.37,79962.83,79595.45,79640.07,4712,1694,0
2026-08-28 08:00:00+00:00,79638.08,79864.83,79553.08,79676.92,4224,1694,0
2026-08-28 09:00:00+00:00,79676.46,79991.16,79675.87,79892.49,3285,1694,0
2026-08-28 10:00:00+00:00,79893.02,79893.51,79561.96,79664.45,4162,1694,0
2026-08-28 11:00:00+00:00,79660.32,79839.07,79470.47,79505.18,3922,1694,0
2026-08-28 12:00:00+00:00,79505.46,79509.13,79242.46,79276.06,4243,1694,0
2026-08-28 13:00:00+00:00,79274.7,79567.37,78994.36,79560.05,4522,1694,0
2026-08-28 14:00:00+00:00,79559.94,79761.37,79545.98,79595.29,3871,1694,0
2026-08-28 15:00:00+00:00,79595.4,79716.58,79290.01,79407.26,4009,1694,0
2026-08-28 16:00:00+00:00,79405.85,79541.0,79023.7,79325.06,8612,1694,0
2026-08-28 17:00:00+00:00,79318.04,79700.45,78415.72,79532.14,20390,1694,0
2026-08-28 18:00:00+00:00,79534.27,79825.25,78300.0,78316.25,12051,1694,0
2026-08-28 19:00:00+00:00,78315.11,78389.53,76867.83,77778.71,19402,1694,0
2026-08-28 20:00:00+00:00,77779.22,78116.45,77647.23,77896.46,9785,1694,0
2026-08-28 21:00:00+00:00,77893.27,77926.93,77261.87,77545.15,8061,1694,0
2026-08-28 22:00:00+00:00,77545.94,77789.67,77374.84,77565.91,6814,1694,0
2026-08-28 23:00:00+00:00,77569.97,77603.28,77302.53,77401.77,5264,1694,0
2026-08-29 00:00:00+00:00,77399.51,77527.63,77246.87,77356.98,4346,1694,0
2026-08-29 01:00:00+00:00,77358.45,77766.35,77332.58,77750.58,4263,1694,0
2026-08-29 02:00:00+00:00,77750.62,77836.64,77632.04,77834.78,3280,1694,0
2026-08-29 03:00:00+00:00,77834.75,77942.74,77715.32,77725.27,3458,1694,0
2026-08-29 04:00:00+00:00,77725.51,77841.64,77623.69,77792.39,2876,1694,0
2026-08-29 05:00:00+00:00,77792.52,77822.91,77573.28,77660.72,3014,1694,0
2026-08-29 06:00:00+00:00,77660.44,77725.51,77497.39,77497.67,2908,1694,0
2026-08-29 07:00:00+00:00,77500.93,77669.84,77500.93,77640.2,2431,1694,0
2026-08-29 08:00:00+00:00,77640.09,77708.12,77594.33,77625.3,2443,1694,0
2026-08-29 09:00:00+00:00,77625.24,77633.54,77372.74,77455.05,2792,1694,0
2026-08-29 10:00:00+00:00,77454.3,77664.07,77425.81,77617.1,3094,1694,0
2026-08-29 11:00:00+00:00,77617.51,77631.37,77475.81,77627.12,2570,1694,0
2026-08-29 12:00:00+00:00,77628.09,77750.14,77555.61,77638.67,2451,1694,0
2026-08-29 13:00:00+00:00,77640.62,77719.43,77516.31,77628.22,2505,1694,0
2026-08-29 14:00:00+00:00,77627.5,77721.53,77559.48,77576.31,2382,1694,0
2026-08-29 15:00:00+00:00,77583.38,77652.29,77499.72,77576.5,2244,1694,0
2026-08-29 16:00:00+00:00,77576.37,77716.4,77557.64,77690.89,2429,1694,0
2026-08-29 17:00:00+00:00,77690.97,78148.71,77648.06,78002.76,3906,1694,0
2026-08-29 18:00:00+00:00,78003.08,78007.08,77796.85,77848.38,3784,1694,0
2026-08-29 19:00:00+00:00,77848.6,78120.55,77840.41,78016.57,4269,1694,0
2026-08-29 20:00:00+00:00,78016.61,78093.52,77889.06,78089.81,3640,1694,0
2026-08-29 21:00:00+00:00,78089.74,78245.62,78007.74,78149.33,3400,1694,0
2026-08-29 22:00:00+00:00,78149.47,78325.12,78128.4,78175.46,3239,1694,0
2026-08-29 23:00:00+00:00,78175.51,78290.65,78101.98,78114.49,3116,1694,0
2026-08-30 00:00:00+00:00,78114.42,78191.88,78047.96,78155.28,3091,1694,0
2026-08-30 01:00:00+00:00,78155.18,78231.39,78073.11,78213.75,2370,1694,0
2026-08-30 02:00:00+00:00,78216.04,78273.46,78180.7,78226.12,2399,1694,0
2026-08-30 03:00:00+00:00,78226.39,78319.93,78138.36,78170.51,3348,1694,0
2026-08-30 04:00:00+00:00,78170.63,78181.54,77977.79,78069.73,2878,1694,0
2026-08-30 05:00:00+00:00,78070.94,78170.29,78001.97,78095.77,2957,1694,0
2026-08-30 06:00:00+00:00,78095.89,78225.43,78047.45,78131.73,2831,1694,0
2026-08-30 07:00:00+00:00,78130.01,78214.89,77977.25,78105.36,2559,1694,0
2026-08-30 08:00:00+00:00,78103.72,78213.96,78101.8,78128.92,2319,1694,0
2026-08-30 09:00:00+00:00,78129.31,78306.53,78102.78,78274.49,2407,1694,0
2026-08-30 10:00:00+00:00,78275.86,78286.53,78096.47,78105.08,2182,1694,0
2026-08-30 11:00:00+00:00,78105.12,78197.08,78025.09,78066.37,2392,1694,0
2026-08-30 12:00:00+00:00,78066.89,78112.88,77976.91,77988.48,2244,1694,0
2026-08-30 13:00:00+00:00,77984.13,78139.9,77955.1,78136.62,2351,1694,0
2026-08-30 14:00:00+00:00,78136.63,78233.75,78104.5,78162.3,2583,1694,0
2026-08-30 15:00:00+00:00,78161.37,78846.75,78161.37,78782.66,6258,1694,0
2026-08-30 16:00:00+00:00,78779.64,78958.3,78577.91,78850.74,5092,1694,0
2026-08-30 17:00:00+00:00,78850.77,78939.12,78711.42,78771.97,3972,1694,0
2026-08-30 18:00:00+00:00,78770.57,78902.98,78620.45,78817.97,4088,1694,0
2026-08-30 19:00:00+00:00,78817.97,79392.38,78739.86,79329.92,8323,1694,0
2026-08-30 20:00:00+00:00,79328.35,79332.48,78764.79,79012.87,5986,1694,0
2026-08-30 21:00:00+00:00,79012.68,79170.9,78767.37,79028.4,4451,1694,0
2026-08-30 22:00:00+00:00,79028.48,79035.96,78713.96,78849.08,3728,1694,0
2026-08-30 23:00:00+00:00,78849.39,78922.53,78429.59,78585.12,4908,1694,0
2026-08-31 00:00:00+00:00,78585.09,78727.06,78221.43,78653.63,6879,1694,0
2026-08-31 01:00:00+00:00,78653.62,78798.98,78267.03,78418.01,7281,1694,0
2026-08-31 02:00:00+00:00,78417.67,78443.94,76997.44,77670.47,13860,1694,0
2026-08-31 03:00:00+00:00,77666.98,78175.56,77423.61,77927.13,8374,1694,0
2026-08-31 04:00:00+00:00,77927.36,77990.06,77556.48,77636.11,8708,1694,0
2026-08-31 05:00:00+00:00,77636.06,78000.51,77376.52,77460.53,6828,1694,0
2026-08-31 06:00:00+00:00,77464.37,77863.04,77381.73,77745.98,4994,1694,0
2026-08-31 07:00:00+00:00,77746.12,77762.47,77447.69,77611.9,4764,1694,0
2026-08-31 08:00:00+00:00,77611.96,78151.45,77502.08,78004.44,6020,1694,0
2026-08-31 09:00:00+00:00,78004.63,78140.36,77852.52,78068.84,4792,1694,0
2026-08-31 10:00:00+00:00,78068.33,78306.65,78026.3,78187.86,4494,1694,0
2026-08-31 11:00:00+00:00,78190.91,78502.79,77970.64,78457.68,5703,1694,0
2026-08-31 12:00:00+00:00,78457.72,78793.31,78377.24,78508.17,5863,1694,0
2026-08-31 13:00:00+00:00,78507.38,78715.45,78306.97,78699.46,4426,1694,0
2026-08-31 14:00:00+00:00,78701.03,78702.48,78287.51,78306.52,3893,1694,0
2026-08-31 15:00:00+00:00,78306.83,78535.77,77687.81,77925.66,8183,1694,0
2026-08-31 16:00:00+00:00,77925.72,78276.49,77715.49,77854.08,12514,1694,0
2026-08-31 17:00:00+00:00,77854.23,78673.29,77739.53,78569.03,14375,1694,0
2026-08-31 18:00:00+00:00,78564.66,78762.94,78202.08,78571.21,10456,1694,0
2026-08-31 19:00:00+00:00,78571.62,78876.68,78505.84,78630.97,8115,1694,0
2026-08-31 20:00:00+00:00,78627.64,78999.13,78481.5,78891.15,7387,1694,0
2026-08-31 21:00:00+00:00,78890.57,79208.83,78770.59,79008.21,6661,1694,0
2026-08-31 22:00:00+00:00,79008.22,79246.98,78841.7,78889.57,6735,1694,0
2026-08-31 23:00:00+00:00,78889.55,79164.1,78777.38,78854.07,5512,1694,0
2026-09-01 00:00:00+00:00,78854.06,79061.58,78719.35,78950.91,5029,1694,0
2026-09-01 01:00:00+00:00,78946.0,79005.81,78567.8,78581.17,3836,1694,0
2026-09-01 02:00:00+00:00,78579.88,78582.42,78392.54,78572.63,3502,1694,0
2026-09-01 03:00:00+00:00,78571.81,78889.54,78551.68,78645.04,4270,1694,0
2026-09-01 04:00:00+00:00,78640.82,78789.54,78365.03,78398.54,4995,1694,0
2026-09-01 05:00:00+00:00,78398.43,78449.99,78175.62,78443.69,4609,1694,0
2026-09-01 06:00:00+00:00,78443.77,78868.66,78393.36,78672.66,4712,1694,0
2026-09-01 07:00:00+00:00,78677.83,78917.92,78645.4,78723.93,3817,1694,0
2026-09-01 08:00:00+00:00,78723.99,79210.13,78722.94,79166.4,4721,1694,0
2026-09-01 09:00:00+00:00,79165.47,79165.47,78724.2,78726.58,3426,1694,0
2026-09-01 10:00:00+00:00,78726.03,78796.41,78489.86,78623.01,3807,1694,0
2026-09-01 11:00:00+00:00,78623.14,78648.07,77811.27,77873.25,7330,1694,0
2026-09-01 12:00:00+00:00,77873.22,78048.28,77761.94,77906.05,4779,1694,0
2026-09-01 13:00:00+00:00,77905.15,78184.92,77743.17,78016.39,4421,1694,0
2026-09-01 14:00:00+00:00,78016.4,78193.85,77877.48,78087.5,4414,1694,0
2026-09-01 15:00:00+00:00,78086.32,78147.61,77728.2,77992.92,6340,1694,0
2026-09-01 16:00:00+00:00,77992.15,78192.63,77500.87,78068.64,13012,1694,0
2026-09-01 17:00:00+00:00,78071.45,78414.86,78041.68,78160.02,9473,1694,0
2026-09-01 18:00:00+00:00,78159.07,78159.75,77714.63,77903.15,7620,1694,0
2026-09-01 19:00:00+00:00,77903.55,77968.07,77310.4,77582.23,9767,1694,0
2026-09-01 20:00:00+00:00,77582.18,77713.07,77225.95,77258.98,7242,1694,0
2026-09-01 21:00:00+00:00,77259.54,77313.99,76408.0,77142.08,11591,1694,0
2026-09-01 22:00:00+00:00,77142.04,77456.51,77097.78,77301.75,7883,1694,0
2026-09-01 23:00:00+00:00,77306.32,77465.8,77223.38,77438.72,4601,1694,0
2026-09-02 00:00:00+00:00,77438.73,77511.11,76906.79,77203.81,5641,1694,0
2026-09-02 01:00:00+00:00,77200.0,77357.26,77013.7,77263.03,4171,1694,0
2026-09-02 02:00:00+00:00,77262.08,77624.62,77204.72,77426.34,4392,1694,0
2026-09-02 03:00:00+00:00,77429.34,77508.3,77118.59,77202.55,4711,1694,0
2026-09-02 04:00:00+00:00,77201.1,77364.95,76705.88,77006.87,7015,1694,0
2026-09-02 05:00:00+00:00,77006.04,77334.76,76938.31,77316.54,5864,1694,0
2026-09-02 06:00:00+00:00,77317.17,77782.5,77298.35,77554.19,5578,1694,0
2026-09-02 07:00:00+00:00,77554.42,77602.61,77285.5,77549.36,3530,1694,0
2026-09-02 08:00:00+00:00,77550.41,77758.01,77425.45,77646.68,4459,1694,0
2026-09-02 09:00:00+00:00,77647.77,77715.87,77454.29,77603.82,3791,1694,0
2026-09-02 10:00:00+00:00,77605.73,77757.01,77468.84,77471.47,3464,1694,0
2026-09-02 11:00:00+00:00,77471.48,77543.5,76735.74,76845.61,5674,1694,0
2026-09-02 12:00:00+00:00,76845.19,77047.09,76476.06,76741.73,7166,1694,0
2026-09-02 13:00:00+00:00,76743.09,76750.68,76252.63,76671.63,6526,1694,0
2026-09-02 14:00:00+00:00,76670.78,76835.74,76342.81,76818.67,6758,1694,0
2026-09-02 15:00:00+00:00,76818.36,77045.27,76601.39,76602.97,5851,1694,0
2026-09-02 16:00:00+00:00,76602.96,77438.29,76602.96,77141.54,10731,1694,0
2026-09-02 17:00:00+00:00,77142.81,77485.01,77001.31,77058.8,10091,1694,0
2026-09-02 18:00:00+00:00,77058.97,77383.27,76736.82,77282.89,10193,1694,0
2026-09-02 19:00:00+00:00,77283.72,77570.46,77165.23,77165.23,6035,1694,0
2026-09-02 20:00:00+00:00,77165.18,77399.1,76946.07,77377.24,5303,1694,0
2026-09-02 21:00:00+00:00,77375.67,77520.17,77284.14,77368.31,4586,1694,0
2026-09-02 22:00:00+00:00,77367.98,77411.61,77113.69,77333.62,4846,1694,0
2026-09-02 23:00:00+00:00,77334.12,77513.86,77199.35,77394.55,5385,1694,0
2026-09-03 00:00:00+00:00,77394.24,77424.02,77232.59,77277.85,4454,1694,0
2026-09-03 01:00:00+00:00,77277.58,77277.58,77011.94,77024.16,3645,1694,0
2026-09-03 02:00:00+00:00,77026.24,77366.54,76999.63,77331.39,3654,1694,0
2026-09-03 03:00:00+00:00,77331.36,77383.67,76970.44,77058.12,4900,1694,0
2026-09-03 04:00:00+00:00,77057.3,77533.41,76955.6,77343.83,6514,1694,0
2026-09-03 05:00:00+00:00,77343.53,77892.62,77226.1,77805.58,6481,1694,0
2026-09-03 06:00:00+00:00,77807.38,77875.32,77627.69,77696.3,3903,1694,0
2026-09-03 07:00:00+00:00,77695.92,77821.64,77537.88,77768.61,3625,1694,0
2026-09-03 08:00:00+00:00,77770.57,77821.74,77096.07,77803.05,6957,1694,0
2026-09-03 09:00:00+00:00,77803.38,77845.24,77681.36,77822.38,4472,1694,0
2026-09-03 10:00:00+00:00,77820.93,78168.71,77581.63,77648.88,6698,1694,0
2026-09-03 11:00:00+00:00,77648.86,78055.44,77648.86,77832.97,5935,1694,0
2026-09-03 12:00:00+00:00,77832.99,77968.02,77599.7,77603.21,4365,1694,0
2026-09-03 13:00:00+00:00,77603.1,77766.38,77465.83,77729.74,4936,1694,0
2026-09-03 14:00:00+00:00,77729.29,77998.02,77698.61,77934.02,5115,1694,0
2026-09-03 15:00:00+00:00,77934.0,78777.35,77882.38,78642.02,8171,1694,0
2026-09-03 16:00:00+00:00,78641.49,78990.34,78440.28,78832.43,10598,1694,0
2026-09-03 17:00:00+00:00,78830.8,80559.32,78692.9,80541.53,17468,1694,0
2026-09-03 18:00:00+00:00,80541.29,81361.12,80344.87,81342.45,17462,1694,0
2026-09-03 19:00:00+00:00,81342.46,81356.71,80606.06,80959.54,12815,1694,0
2026-09-03 20:00:00+00:00,80956.05,81180.84,80873.39,81042.91,9178,1694,0
2026-09-03 21:00:00+00:00,81042.9,81328.18,80895.52,81247.52,7787,1694,0
2026-09-03 22:00:00+00:00,81247.22,81788.55,81165.31,81747.69,9374,1694,0
2026-09-03 23:00:00+00:00,81747.27,81777.37,81379.59,81456.41,7722,1694,0
2026-09-04 00:00:00+00:00,81456.51,82270.8,81281.53,81578.02,8653,1694,0
2026-09-04 01:00:00+00:00,81577.28,81599.94,80894.66,81134.07,7890,1694,0
2026-09-04 02:00:00+00:00,81132.98,81332.04,81070.0,81255.45,6032,1694,0
2026-09-04 03:00:00+00:00,81255.4,81422.76,80951.62,80961.06,7137,1694,0
2026-09-04 04:00:00+00:00,80961.09,81093.12,80757.52,80961.52,6470,1694,0
2026-09-04 05:00:00+00:00,80963.69,80963.69,80660.4,80826.73,5125,1694,0
2026-09-04 06:00:00+00:00,80827.81,81012.95,80791.8,80833.17,4390,1694,0
2026-09-04 07:00:00+00:00,80832.65,81277.36,80800.67,81062.59,4636,1694,0
2026-09-04 08:00:00+00:00,81061.12,81134.04,80847.58,80984.31,4495,1694,0
2026-09-04 09:00:00+00:00,80982.99,81080.6,80572.02,80793.79,4791,1694,0
2026-09-04 10:00:00+00:00,80794.14,80957.89,80627.78,80644.17,4978,1694,0
2026-09-04 11:00:00+00:00,80645.18,81230.56,80496.29,81136.4,6314,1694,0
2026-09-04 12:00:00+00:00,81137.37,81301.31,80921.57,81045.32,6969,1694,0
2026-09-04 13:00:00+00:00,81045.33,81183.98,80817.06,81174.85,5905,1694,0
2026-09-04 14:00:00+00:00,81175.32,81401.64,81068.8,81215.28,5734,1694,0
2026-09-04 15:00:00+00:00,81215.69,81342.51,79166.92,79447.47,16249,1694,0
2026-09-04 16:00:00+00:00,79448.62,79701.71,78975.36,79371.64,15517,1694,0
2026-09-04 17:00:00+00:00,79371.68,79566.91,78637.57,78902.54,14348,1694,0
2026-09-04 18:00:00+00:00,78902.61,79547.36,78783.41,79417.36,9069,1694,0
2026-09-04 19:00:00+00:00,79417.58,79867.53,79370.2,79736.34,7678,1694,0
2026-09-04 20:00:00+00:00,79742.09,79751.56,79374.02,79461.02,6339,1694,0
2026-09-04 21:00:00+00:00,79461.4,79648.88,79461.4,79609.59,4784,1694,0
2026-09-04 22:00:00+00:00,79609.7,79809.53,79608.14,79790.19,4989,1694,0
2026-09-04 23:00:00+00:00,79780.21,79856.02,79653.89,79689.29,3773,1694,0
2026-09-05 00:00:00+00:00,79687.74,79808.31,79506.25,79618.51,4125,1694,0
2026-09-05 01:00:00+00:00,79622.74,79708.71,79608.75,79623.45,2702,1694,0
2026-09-05 02:00:00+00:00,79620.79,79755.42,79582.52,79652.15,2825,1694,0
2026-09-05 03:00:00+00:00,79650.19,79710.98,79550.9,79566.39,2728,1694,0
2026-09-05 04:00:00+00:00,79567.29,79704.39,79527.87,79527.87,3312,1694,0
2026-09-05 05:00:00+00:00,79523.75,79613.14,79466.82,79560.92,2474,1694,0
2026-09-05 06:00:00+00:00,79560.93,79622.98,79504.15,79574.25,2370,1694,0
2026-09-05 07:00:00+00:00,79576.37,79584.97,79490.13,79492.42,2236,1694,0
2026-09-05 08:00:00+00:00,79492.38,79594.35,79436.22,79570.69,2425,1694,0
